Student_ID,Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level,Generation
2529,7.1,1.9,7.9,2.8,4.5,2.82,Low,Older Generation
2530,6.7,2.8,9.3,1.3,5.1,3.1,High,Older Generation
2531,5.1,1.6,6.5,1,4,3.2,Moderate,Older Generation
2532,5.6,0.8,7.9,1.4,6.8,3.1,Moderate,Older Generation
2533,7.5,2.2,6.8,2.6,3,3.24,High,Older Generation
2534,6.8,2.8,9.1,2.6,4,3.03,Low,Older Generation
2535,3,1.6,8.1,0.5,6.2,2.65,Moderate,Older Generation
2536,9.3,2.4,7.6,1.2,5,3.17,High,Older Generation
2537,6.3,3.3,9.5,2.6,4.4,3.16,Low,Older Generation
2538,5.5,1.1,8.2,0.2,4.8,3.35,Moderate,Older Generation
2539,5.8,1.5,8.6,3.5,5.6,3.03,Low,Older Generation
2540,6.8,2.4,10,1.7,5.6,3.26,Moderate,Older Generation
2541,4.8,0,9,2.5,3.1,2.79,Moderate,Older Generation
2542,5.9,2.4,7.4,1.7,5,3.3,High,Older Generation
2543,7,1.7,8.3,0,5.8,3.15,High,Older Generation
2544,7.1,1.5,7.1,4.8,4.3,2.65,High,Older Generation
2545,5.1,3.8,9,2.5,4.7,2.87,Moderate,Older Generation
2546,6.2,1.3,8.7,0.6,3.5,3.38,High,Older Generation
2547,7,2.8,6,2.5,6.4,3.23,Low,Older Generation
2548,5.7,1.2,6.1,1.4,5.8,3.47,Low,Older Generation
2549,8.5,3.3,8,1.2,3.8,3.19,Moderate,Older Generation
2550,7.5,1.5,7.7,3.1,0.7,3.65,Moderate,Older Generation
2551,5,3.7,7.5,0.8,4,2.9,High,Older Generation
2552,5.5,2,9.1,0,1.2,3.03,Low,Older Generation
2553,4.8,0.9,8.3,2.2,4.5,2.92,High,Older Generation
2554,6.2,2.4,7,1.4,3.9,3.4,Moderate,Older Generation
2555,6.2,1.7,6.7,1.9,5.7,3.23,Moderate,Older Generation
2556,6,2.9,9,2.9,2.7,2.7,Low,Older Generation
2557,6,3.9,8.6,1.4,3.6,3.04,Moderate,Older Generation
2558,6.2,4.4,10,2.2,4.7,3.52,Moderate,Older Generation
2559,4.4,2.3,7.4,1,4,3.71,Moderate,Older Generation
2560,8.7,2.8,8.3,2.8,2.6,2.99,Moderate,Older Generation
2561,5.2,3.4,8.5,4,3.6,3.49,Low,Older Generation
2562,6.4,1.6,7.3,5.7,3.1,2.87,Moderate,Older Generation
2563,4.2,3.5,8.8,2.9,4.8,2.45,Moderate,Older Generation
2564,6.9,0.8,8,1.4,2,3.07,Moderate,Older Generation
2565,5.4,4.1,7.6,1.8,2.7,2.83,Low,Older Generation
2566,5.9,2.2,7.4,2.9,2.9,2.98,Moderate,Older Generation
2567,6.9,1.7,8.1,1.4,4.1,2.43,High,Older Generation
2568,5.7,1.1,8.3,3.9,5.6,3.28,High,Older Generation
2569,7.4,1.5,7.6,2.6,5,2.89,Low,Older Generation
2570,6.9,0,8.5,2.2,3.6,3.56,Moderate,Older Generation
2571,6.9,0.9,7.4,0.7,1.9,2.52,High,Older Generation
2572,6.5,1.6,8.4,1.7,1.4,3.56,Low,Older Generation
2573,7.7,2.2,7.9,1.6,3.2,3.02,Low,Older Generation
2574,5.4,0.4,8.5,1.1,2.4,3.12,High,Older Generation
2575,7.1,1.5,6.8,1.7,3.6,2.67,Low,Older Generation
2576,4,3.9,7.6,1.2,1.6,3.53,Low,Older Generation
2577,7.8,2.9,7.8,1.5,5,3.04,High,Older Generation
2578,7.1,1.6,7.5,2.6,5.1,3.04,Low,Older Generation
2579,4.7,1.3,7.6,2.2,5.5,2.67,High,Older Generation
2580,6.2,2.2,8.6,2.5,3.6,3.45,High,Older Generation
2581,6.8,2.9,7.8,0.1,5.7,2.43,Moderate,Older Generation
2582,6.5,4.4,7.7,0.7,5.5,3.03,High,Older Generation
2583,5.5,3.8,8.2,3.1,6.5,3.42,Low,Older Generation
2584,5.7,1.4,8.3,1.7,2.8,2.54,Moderate,Older Generation
2585,6.9,1.7,7.5,3.2,3.3,2.64,High,Older Generation
2586,5.6,4.7,8,0.9,2.3,3.39,High,Older Generation
2587,6.1,2.6,8.6,3.4,4.7,3.04,High,Older Generation
2588,6.8,2.3,8.5,3.1,3.5,3.21,Moderate,Older Generation
2589,5,0,6.6,1.1,4.4,2.89,High,Older Generation
2590,5.4,0.8,6.4,2.3,5.8,3,Moderate,Older Generation
2591,3,1.7,6.9,1.4,4.3,2.67,Moderate,Older Generation
2592,4.7,0.7,9.4,3.9,4.6,2.94,Moderate,Older Generation
2593,3,2.4,7.6,2.8,4.9,2.7,Moderate,Older Generation
2594,6.4,1.3,7.5,1.7,3.4,3.39,High,Older Generation
2595,7.5,1.9,7.1,1.9,5.9,2.98,Low,Older Generation
2596,5,2.2,7.9,1.6,2.8,2.68,Moderate,Older Generation
2597,5.2,1.7,9.6,2,4,2.98,High,Older Generation
2598,2.9,1.2,6.6,0.6,4.3,3.44,Moderate,Older Generation
2599,6.4,1.1,8.4,2.1,3.2,2.19,Moderate,Older Generation
2600,5,2.5,8.9,2.6,4.8,3.53,High,Older Generation
2601,5.1,3.5,8.5,2.8,4,3.67,Moderate,Older Generation
2602,5.9,1.5,7.9,3.4,2.1,3.27,High,Older Generation
2603,5.1,3,8.4,4.1,2.9,2.78,Moderate,Older Generation
2604,6.3,3,8.3,4.2,3.9,2.94,Low,Older Generation
2605,6,3.2,7.9,2.2,3.4,2.86,High,Older Generation
2606,5.7,1.7,7.3,1.5,4.2,3.16,High,Older Generation
2607,7,2.7,7.7,1.4,2.8,2.63,Moderate,Older Generation
2608,5.8,2.8,7.7,2.5,4,2.97,Moderate,Older Generation
2609,4,4.3,7.4,3.6,4.6,3.02,High,Older Generation
2610,7.3,1.9,8,0.2,3.1,3.38,Moderate,Older Generation
2611,6.7,3.4,7.9,3.1,4.2,2.94,Low,Older Generation
2612,6.2,3.9,5.4,2.6,3.9,2.59,Moderate,Older Generation
2613,4.5,1.9,8.6,1,5.7,3.02,High,Older Generation
2614,4.8,1,8.6,1.4,5.2,3.39,Low,Older Generation
2615,5.9,1.7,7,1.9,5.3,2.97,Low,Older Generation
2616,6.6,2.9,7.5,3.4,5.8,2.97,Low,Older Generation
2617,3.9,1.8,6.4,2.7,3.6,3.35,Low,Older Generation
2618,8.7,0.8,8.4,2.2,2.7,2.75,Moderate,Older Generation
2619,5,1.5,5.9,1.3,5.9,3.09,Moderate,Older Generation
2620,6.5,0.3,7.3,2,5,3.42,Moderate,Older Generation
2621,6.1,3.3,8.6,3,5.3,3.12,Low,Older Generation
2622,7.9,1.4,8.1,1,5.9,2.9,Moderate,Older Generation
2623,4.9,1.1,8.1,1.5,4,3.33,Moderate,Older Generation
2624,4.6,1.6,7.8,3.6,5,3.49,Moderate,Older Generation
2625,5.1,2.5,8.4,2.8,5.8,2.92,High,Older Generation
2626,3.9,3.4,7.3,2.1,3.6,2.62,Moderate,Older Generation
2627,7.8,4.7,8.2,0.9,4.2,2.74,Moderate,Older Generation
2628,7,2.7,7.6,3.4,1.5,2.94,High,Older Generation
2629,5.7,0.4,8.9,0.4,4.7,2.57,Moderate,Older Generation
2630,5.1,0.8,7.9,2.4,2.5,3.04,High,Older Generation
2631,7.6,1.4,8.4,4.5,4.1,2.81,Moderate,Older Generation
2632,7.4,2.6,8.7,0.9,3.4,3.17,Moderate,Older Generation
2633,4.7,1.7,8.7,2.4,4.3,2.8,High,Older Generation
2634,6.7,3.3,7,0.5,4.9,3.33,Moderate,Older Generation
2635,6,1.5,7,1.3,4.6,3.38,Low,Older Generation
2636,4.6,0,9.6,0,4.9,2.67,Moderate,Older Generation
2637,5.8,1,6.3,1.4,7.7,2.88,Moderate,Older Generation
2638,6,2.8,7.7,2.1,3.3,2.63,High,Older Generation
2639,7.1,3.7,7.5,3.3,5.5,2.81,Low,Older Generation
2640,6.4,1.5,8.5,4.2,3.8,3.21,Moderate,Older Generation
2641,4,3.5,6.6,2.1,4.1,2.41,Moderate,Older Generation
2642,4.9,1.9,7.7,2.2,5.3,3.23,Moderate,Older Generation
2643,6.1,0,9.1,2.4,3.9,3.27,Moderate,Older Generation
2644,4.1,2,8.5,0,4.7,2.99,Moderate,Older Generation
2645,7.2,1.2,8.1,2.7,2.7,3.23,Moderate,Older Generation
2646,4.8,1.7,7.1,1.1,5.5,3.19,Moderate,Older Generation
2647,4.7,1.9,6.2,2.7,2.5,3.4,Moderate,Older Generation
2648,5.4,0.6,8.2,0.5,4,3.3,Low,Older Generation
2649,4.5,3.9,6.1,2.9,4,2.83,Moderate,Older Generation
2650,4.7,1.9,8.5,3.5,3.7,2.92,Low,Older Generation
2651,8.3,0.7,9.8,1.9,7.2,2.89,Moderate,Older Generation
2652,6.3,2.2,6.9,1.4,3.8,3.24,High,Older Generation
2653,6.8,3.7,8.2,2.1,2.9,3.08,Moderate,Older Generation
2654,5,1.4,6.6,2.2,4.6,2.73,High,Older Generation
2655,4.9,3.1,6.4,0,4.9,3.06,Moderate,Older Generation
2656,4.2,3.1,7.6,1.7,3.6,2.83,Moderate,Older Generation
2657,5.3,1.7,7.9,3.2,4.3,2.79,Moderate,Older Generation
2658,6.8,1.6,7.7,1.8,3.2,2.85,High,Older Generation
2659,7.6,3.4,10,4.9,7.9,2.98,High,Older Generation
2660,3.8,2.7,8.8,2.5,4.5,2.93,Moderate,Older Generation
2661,2.9,2.9,6.8,3.4,2.9,3.4,Moderate,Older Generation
2662,7,0.7,8.1,2.9,3.7,2.89,Moderate,Older Generation
2663,4.9,3,8,2.3,4.3,2.39,Low,Older Generation
2664,6.3,4.6,7.4,2.9,4.7,3.26,Moderate,Older Generation
2665,6.7,1.7,7.4,2.3,3.7,2.95,Low,Older Generation
2666,7.3,1.4,9.1,3.1,1.7,2.5,Moderate,Older Generation
2667,5.5,0,7.2,1.8,3.7,2.94,Low,Older Generation
2668,6,2.7,9.6,1.4,4.6,3.25,High,Older Generation
2669,4.6,0.8,7.8,3,6.3,2.8,High,Older Generation
2670,4.6,3,6.7,3.9,3.6,3.16,Moderate,Older Generation
2671,5.5,2.3,8.1,2.6,5.9,3.21,Low,Older Generation
2672,3.8,0.9,6.8,2.4,2.6,3.07,Moderate,Older Generation
2673,3.4,2.4,9.3,3.3,4.5,2.68,Low,Older Generation
2674,5.3,1.6,9.2,1.7,5.3,2.9,Moderate,Older Generation
2675,7,1.4,8.7,3.1,4.5,3.01,High,Older Generation
2676,6.4,2.5,6.6,2.4,4.7,3.61,Moderate,Older Generation
2677,7.9,2.1,9.4,3.6,4.6,2.88,Moderate,Older Generation
2678,5.2,2.7,7.8,1.4,5.4,3.4,Moderate,Older Generation
2679,6,2.9,8.1,1.2,4.1,3.17,Moderate,Older Generation
2680,7,0,6.2,2.4,5.3,2.26,Low,Older Generation
2681,7.1,2.9,7.6,1.4,2.5,2.89,Low,Older Generation
2682,4.8,1.5,8,3.8,5.2,3.18,Low,Older Generation
2683,5.9,2.8,9,2.5,0.8,2.75,Moderate,Older Generation
2684,5.9,3.1,7.5,3.1,2.5,2.5,Moderate,Older Generation
2685,4.9,1.2,5.3,2.8,4,3.64,High,Older Generation
2686,5.5,4.3,7.7,1.2,4.9,2.83,Low,Older Generation
2687,5.1,0.5,7.7,3.8,1.7,1.99,Moderate,Older Generation
2688,4.6,3,6.5,2.1,7.1,3.28,Moderate,Older Generation
2689,5.9,1.5,7.9,1.4,3.7,3.04,Moderate,Older Generation
2690,5.3,3.4,6.2,2.3,4.5,2.89,High,Older Generation
2691,6.9,0.9,9.3,4.1,0.9,2.82,High,Older Generation
2692,6.3,2.2,8.4,2.4,4.7,2.95,Low,Older Generation
2693,6.1,2.1,9.6,2.4,3.9,3.04,Low,Older Generation
2694,6.1,2.4,8.9,0,3.9,3.03,Low,Older Generation
2695,4.9,1.5,7.2,0.8,1.7,2.93,Moderate,Older Generation
2696,6.5,1,7.8,1.8,2.6,2.68,Moderate,Older Generation
2697,8.5,1.1,7.3,3.6,0.6,2.44,Low,Older Generation
2698,4.5,1,7.4,3.8,3.8,2.57,Low,Older Generation
2699,5.9,1.3,8.1,0,2.9,3.2,Moderate,Older Generation
2700,7.7,2.2,8,2.7,5.4,2.9,Moderate,Older Generation
2701,7.8,0.8,6.7,3.5,2.9,2.8,Moderate,Older Generation
2702,6.7,0,8.3,1.9,5.9,3.19,Moderate,Older Generation
2703,8.5,0,8.2,1.9,2.7,3.65,Moderate,Older Generation
2704,5.5,1.7,7.7,2,4.7,3.2,Low,Older Generation
2705,4.9,2.4,9.8,3.9,5.1,3.1,Moderate,Older Generation
2706,7.2,0.3,6,3.5,3.3,3.27,High,Older Generation
2707,6.5,1,7.3,2.6,3.1,3.19,Moderate,Older Generation
2708,5.9,0.9,7,1,6.4,3.41,High,Older Generation
2709,4.1,3.3,9,1.7,3.6,2.23,Low,Older Generation
2710,6.5,1.2,9.9,3.1,0.2,3.13,Moderate,Older Generation
2711,7.2,3.1,6,2.5,1.7,3.26,High,Older Generation
2712,3.7,1.3,7.4,2.2,4.3,2.94,Moderate,Older Generation
2713,6.7,1.7,9.9,4.5,2.5,3.22,High,Older Generation
2714,5.6,1.9,8.1,2.7,3.5,2.53,Moderate,Older Generation
2715,6.9,0,8.4,3.1,5.1,3.16,High,Older Generation
2716,6.8,2.1,6,2.7,3.6,2.24,High,Older Generation
2717,4.5,1.9,8.1,3.6,3.9,2.86,Moderate,Older Generation
2718,7.3,2.3,7.5,1,3.4,3.56,Moderate,Older Generation
2719,5,1.4,7.7,1.5,4.2,3.77,Low,Older Generation
2720,6.5,0.8,8.6,5,4.7,3.31,Low,Older Generation
2721,5.7,0.3,6.8,1.4,5.8,2.98,High,Older Generation
2722,6.6,1.9,9.5,1.2,5.3,2.86,Moderate,Older Generation
2723,5.6,2.7,8.4,2.2,3.5,2.94,Moderate,Older Generation
2724,4.2,1.9,6.3,2.1,5.3,3.84,Low,Older Generation
2725,4.8,1.1,7.5,2.4,6.6,3.28,Moderate,Older Generation
2726,7.1,0.1,8.2,1.6,6.7,3.01,Moderate,Older Generation
2727,4.3,2.6,8.9,3.8,4.2,2.84,Low,Older Generation
2728,3.7,1.1,7.6,2.4,7,3.42,Moderate,Older Generation
2729,5,1.2,6.8,2.4,4.6,3.33,Low,Older Generation
2730,5.5,1.4,7.9,2,1.7,3.16,Moderate,Older Generation
2731,8.5,1.7,8,2,4.7,2.82,Low,Older Generation
2732,4.1,3,6.9,0,4.4,3.29,Moderate,Older Generation
2733,4.7,2,7.5,0,4.5,2.17,Low,Older Generation
2734,6.4,2.9,7.3,1.6,6.7,2.76,Low,Older Generation
2735,6.7,1.7,8.5,1.4,4.3,3.06,Moderate,Older Generation
2736,4.7,3.2,6.3,1.4,3.9,3.1,Low,Older Generation
2737,6.2,0.4,6.6,2.6,1.5,2.88,High,Older Generation
2738,6.5,2.1,8.9,1.9,6.2,2.88,Moderate,Older Generation
2739,5.1,3.1,6.9,3.2,2,3.15,Moderate,Older Generation
2740,4.9,2.6,9.5,2.6,4,4,Low,Older Generation
2741,6.5,1.6,8.3,2.3,4.2,3.38,Moderate,Older Generation
2742,4.8,1.1,6.9,3.8,1.3,2.67,Moderate,Older Generation
2743,4.3,3.2,7.7,4.5,4.7,3.22,Moderate,Older Generation
2744,4.8,0,7.8,1.5,3.4,3.13,High,Older Generation
2745,5.3,1.2,10,0,5.4,3.52,Moderate,Older Generation
2746,6.3,5.6,7.7,2.2,3.4,2.56,Low,Older Generation
2747,5.9,2.9,7.7,1.3,4,3.08,Moderate,Older Generation
2748,6.2,2.2,9.2,3,6.5,2.57,Low,Older Generation
2749,8.5,2.8,7.2,2.9,7,3.46,Moderate,Older Generation
2750,8.2,2.3,7.8,3.5,5.5,2.9,Moderate,Older Generation
2751,5.7,2,8,2.7,2.4,3.37,High,Older Generation
2752,6,0,8.8,2.7,4,2.85,High,Older Generation
2753,7.3,2.7,7.8,4.2,2.2,2.63,Low,Older Generation
2754,4.3,2.4,7.4,2,5.7,2.74,Moderate,Older Generation
2755,6.3,0,8.3,2.3,4.1,2.8,High,Older Generation
2756,8.3,3.3,8.1,2,5.4,3.16,High,Older Generation
2757,6.1,1.8,6.6,1.6,4.3,3.25,Low,Older Generation
2758,4.2,1.9,7.4,4.2,4.7,2.96,Moderate,Older Generation
2759,3.6,2,8.5,1.4,4.7,2.74,High,Older Generation
2760,4.4,2.3,8,2.2,7,2.78,Moderate,Older Generation
2761,5.8,2.8,8.7,2.2,5.2,2.92,Moderate,Older Generation
2762,4.8,2,9.4,1.9,4.4,2.87,High,Older Generation
2763,5,0.6,7.9,0.9,7.2,2.68,High,Older Generation
2764,4.7,4.5,7.5,3.1,5.6,2.87,Low,Older Generation
2765,5,4.5,6.3,1.6,0.9,3.2,Moderate,Older Generation
2766,6.5,1.9,8.8,3.6,3.9,2.63,Low,Older Generation
2767,4,1.8,6.7,0.9,6,3.06,Moderate,Older Generation
2768,4.3,2.1,7.5,0.2,7.1,3.67,Moderate,Older Generation
2769,5,2.9,8.2,2.9,3.7,3.85,Low,Older Generation
2770,5.9,2.8,7.2,2.7,7.1,3.32,Moderate,Older Generation
2771,6.7,3.5,9.2,1.9,1.1,3.29,High,Older Generation
2772,4.7,0,8.4,3.1,3.3,3.58,Moderate,Older Generation
2773,4.5,1,6.4,2.7,5.4,3.2,Moderate,Older Generation
2774,6,2.6,8.4,1.1,4,2.8,Moderate,Older Generation
2775,6,0.6,6.3,1.9,2.5,3.19,Moderate,Older Generation
2776,5.4,0,6,4.2,3.9,3.09,Low,Older Generation
2777,6.2,1.3,6.5,3.6,2.9,3.6,Moderate,Older Generation
2778,6.6,3,8.2,0,2.3,3.25,Moderate,Older Generation
2779,5.6,4,8.2,2.4,5.3,3.16,High,Older Generation
2780,5.2,3.2,7.4,2.8,4,3.18,Moderate,Older Generation
2781,5,1.2,6.8,3.3,4.4,2.35,High,Older Generation
2782,6.1,0.9,8.3,3,3,3.84,High,Older Generation
2783,5.2,2.8,7.1,0.9,5.3,2.72,High,Older Generation
2784,6.8,1.3,8.9,1.3,2.9,2.84,High,Older Generation
2785,5.7,1.6,7,0.9,5.2,3.34,High,Older Generation
2786,5.2,2.8,8.2,2.9,5.4,2.77,Low,Older Generation
2787,4.4,3,9.2,3.2,6.5,2.86,Low,Older Generation
2788,4.4,1.6,8.2,2.7,5.9,2.95,Low,Older Generation
2789,5.6,1.8,5.7,0.4,3.4,2.84,Moderate,Older Generation
2790,5.8,2.5,5.8,1.5,4.5,2.5,Moderate,Older Generation
2791,6.2,2.9,7.7,2.4,5.3,2.07,Low,Older Generation
2792,5.4,1,7.8,2.3,4.1,3.13,Moderate,Older Generation
2793,6.6,1.3,7.2,2.1,2.1,2.84,Moderate,Older Generation
2794,4,0.6,7.3,2.1,3.8,2.29,Moderate,Older Generation
2795,5.9,0.4,6.9,1.9,5.4,2.31,Moderate,Older Generation
2796,7.7,2.7,8.2,2.9,3.7,2.38,Moderate,Older Generation
2797,7.4,2.8,8.4,2.8,2.2,3.03,High,Older Generation
2798,8.2,1.4,8,1.5,4.2,2.94,High,Older Generation
2799,7.8,2.2,7.5,2.9,2,2.84,Moderate,Older Generation
2800,7,3.1,8.5,2.1,2.2,2.84,Moderate,Older Generation
2801,5.7,4,8.2,4.5,4.2,2.68,Low,Older Generation
2802,6.4,2.6,8.8,1.5,7.8,3.05,Low,Older Generation
2803,5.5,3.9,7.8,2.4,7.3,2.58,Low,Older Generation
2804,7.4,0,9.2,1.9,6.8,3.05,Moderate,Older Generation
2805,5.9,2.4,6.6,0.2,2.9,3.11,Moderate,Older Generation
2806,4.2,3.5,8.5,2.5,3.7,2.5,Low,Older Generation
2807,6.7,2.9,7.7,2.9,6.6,3.14,Moderate,Older Generation
2808,6.7,3.2,9.7,3,6.3,3.36,High,Older Generation
2809,5.5,2.4,7.3,2.5,2.2,3.18,Moderate,Older Generation
2810,5.1,0.8,6.5,3.4,3.5,3.01,Low,Older Generation
2811,6.8,2,8.5,1.5,2.8,2.33,Moderate,Older Generation
2812,8.4,3,6.8,2.1,5.9,2.71,Moderate,Older Generation
2813,2.8,2.4,7.6,3.1,3.5,2.46,Moderate,Older Generation
2814,6.8,1.9,8.7,2,3,2.92,Low,Older Generation
2815,5.9,3,6.3,3.9,5,3.27,Moderate,Older Generation
2816,6,2.1,6.5,0.6,3.2,2.81,Moderate,Older Generation
2817,5.5,3.1,9.5,4.3,2.2,3.02,Moderate,Older Generation
2818,5.2,2.6,8.4,2,5.6,2.94,High,Older Generation
2819,7.3,3.3,9,1.6,3.2,3.38,High,Older Generation
2820,6.5,4.2,10,1.5,5.1,3.08,Moderate,Older Generation
2821,6.8,2.4,8.6,1.6,4,2.95,High,Older Generation
2822,5.7,3.1,7.2,4.5,6.2,2.75,Moderate,Older Generation
2823,7.2,0.9,7.8,4,3.2,2.42,Moderate,Older Generation
2824,3.7,1.5,6.5,3.6,2.6,2.77,Moderate,Older Generation
2825,7.4,0.7,8.1,3.4,4.4,2.89,Moderate,Older Generation
2826,3.9,3.4,8.1,0.7,2.3,2.61,Low,Older Generation
2827,6.7,1.1,7.8,2.9,5.5,3.15,Low,Older Generation
2828,5.7,4.2,8.7,1.8,2.6,3.06,Moderate,Older Generation
2829,6.5,3.9,7.5,0,4.6,2.92,Moderate,Older Generation
2830,7.4,0,9.4,2.4,6.7,3.28,Low,Older Generation
2831,5.3,0.6,8.7,2.2,3.6,2.68,Moderate,Older Generation
2832,4.3,2.9,7.6,1.8,5.2,3.89,Moderate,Older Generation
2833,5.1,0.2,6.7,2.8,2.1,2.6,High,Older Generation
2834,5.5,1.3,8,2.8,5,3.4,Moderate,Older Generation
2835,5.3,3.2,7.4,0.9,2.3,3.73,Moderate,Older Generation
2836,4.4,4,6.8,2.8,5.9,3.5,Moderate,Older Generation
2837,5.8,1.2,7.4,3.6,3.9,2.95,Low,Older Generation
2838,6,2.1,6.1,3.1,3.5,3.19,Moderate,Older Generation
2839,4.7,1.6,7.3,4.2,4.5,2.84,Moderate,Older Generation
2840,7.1,1.8,6.6,0.4,4,3.12,Moderate,Older Generation
2841,7,2.7,7.6,3.4,3.8,3.34,High,Older Generation
2842,5.9,2.8,9.1,3.8,4.8,2.97,Moderate,Older Generation
2843,5.1,0,7.2,1.6,1.7,2.76,Moderate,Older Generation
2844,6.4,0.4,7.5,5.6,3,3.18,High,Older Generation
2845,6.2,2.1,7.8,3.2,2.7,2.93,High,Older Generation
2846,4.6,2,7.1,3.3,4.4,3.23,Moderate,Older Generation
2847,4.6,1.3,8.3,1.9,7.3,2.69,Low,Older Generation
2848,5.3,2.4,8,0.7,3.1,2.69,High,Older Generation
2849,6.1,2.1,7.1,2.8,1.8,3.1,Low,Older Generation
2850,4.6,3.2,6.5,2.4,3.8,2.38,Moderate,Older Generation
2851,6.5,1.9,9.2,3.1,5.5,3.04,Low,Older Generation
2852,6.8,2.1,8,3.3,4.6,3.34,Moderate,Older Generation
2853,5.8,2.1,8.7,3.9,5.7,3.06,Moderate,Older Generation
2854,5.5,3,8.4,2.5,2.1,3.3,Low,Older Generation
2855,7.1,2.5,7.2,1.8,2.8,3.02,Low,Older Generation
2856,6.7,2.3,8.1,3.2,3.2,2.42,Moderate,Older Generation
2857,4.3,4.2,8.6,1.6,6.1,3.03,High,Older Generation
2858,5.9,2.8,7.3,3.3,4.5,3.4,High,Older Generation
2859,5.6,1.4,5.9,1,5.2,3,Moderate,Older Generation
2860,6.6,0,9.4,1.4,5.1,2.64,Moderate,Older Generation
2861,6.8,2.4,6.6,3.3,5.8,3.23,Low,Older Generation
2862,3.7,1.9,7.2,1.1,4.4,3.28,High,Older Generation
2863,8.5,4,7.7,2.4,5.2,3.59,Low,Older Generation
2864,2.7,0.5,8.8,2.6,4.2,2.91,Moderate,Older Generation
2865,4.8,2.9,7.7,2.6,1.9,3.11,High,Older Generation
2866,8.7,1,8.2,1,3.2,2.65,Low,Older Generation
2867,6.3,2.4,7.4,1,3.4,3.42,Moderate,Older Generation
2868,7.8,1.9,7.9,2.5,4.4,2.67,Moderate,Older Generation
2869,5.1,3.3,7.6,4.4,2.7,2.83,Low,Older Generation
2870,5,4,8.1,0.4,5.2,3.03,High,Older Generation
2871,6.3,2.9,9.1,2.5,3.6,2.54,Moderate,Older Generation
2872,3.8,1.1,7.6,1.8,4.8,2.47,High,Older Generation
2873,5,1.2,5.4,4.5,5.4,3.13,High,Older Generation
2874,6.4,2.2,8.8,4.2,7.1,2.91,Low,Older Generation
2875,5,1.1,8.6,4,5.9,3.23,Moderate,Older Generation
2876,6.6,2.9,10,3.5,5.8,3.5,Low,Older Generation
2877,4.8,2.6,7.2,1.4,5,2.82,Low,Older Generation
2878,6.7,3.9,7.7,2.9,2.1,3.32,Low,Older Generation
2879,7.3,3.1,7.9,2.3,5.6,3.69,Low,Older Generation
2880,3.9,3.3,7.6,1.6,5.5,3,Moderate,Older Generation
2881,5.5,2.3,7.5,2.6,1.6,3.42,Low,Older Generation
2882,4.6,0.6,7,2.9,4.3,3.57,Moderate,Older Generation
2883,5.8,2,7.7,1.7,4.3,3.36,Moderate,Older Generation
2884,4.1,2.8,7.9,4.5,5.9,3.15,Moderate,Older Generation
2885,6.7,1.7,8.6,2.6,3,3.05,Low,Older Generation
2886,5.8,2.4,6.1,2.6,3.1,3,Low,Older Generation
2887,5.1,3.6,6.8,2.2,3.6,2.57,Low,Older Generation
2888,5.5,3.3,8.2,2.9,5.6,2.44,Low,Older Generation
2889,6,3.1,7.8,3.1,8,3.04,Moderate,Older Generation
2890,2.7,1.5,8.5,1,4.8,2.82,Low,Older Generation
2891,4.8,0.4,8.3,1,4.3,2.97,Low,Older Generation
2892,3.9,2.3,6.5,1.5,3.3,2.61,High,Older Generation
2893,5.5,4.1,8.9,2.2,5.8,3.7,Moderate,Older Generation
2894,5.9,1,7.9,3.5,4.8,2.87,High,Older Generation
2895,7.8,0.9,8,2,3.3,3.49,Moderate,Older Generation
2896,5.5,1.6,8.7,0,3.3,2.99,Moderate,Older Generation
2897,3.8,1,6.7,3.7,0.7,3.14,Moderate,Older Generation
2898,7.1,0.7,8.1,1.8,5,3.66,High,Older Generation
2899,5.1,0,9.3,0.9,7.1,3.14,Moderate,Older Generation
2900,5.9,2.1,8.7,2.7,4.5,2.79,Moderate,Older Generation
2901,7.6,3.7,7.3,1.2,5.1,3.28,Moderate,Older Generation
2902,4.5,2.5,7.3,2.2,5.1,3.72,High,Older Generation
2903,4.2,1.2,6.5,3.2,5.5,3.1,Low,Older Generation
2904,6.1,1.4,7.6,1,6.6,2.71,Moderate,Older Generation
2905,6.3,1.9,7.6,1,3.2,3.31,Moderate,Older Generation
2906,4.9,1.1,8,4.5,4.7,2.96,High,Older Generation
2907,3.6,1.2,8,3.4,5.1,2.81,Moderate,Older Generation
2908,4.8,0.8,6.3,2.8,2.6,2.89,Low,Older Generation
2909,7.7,1.9,8.3,2.9,4.1,2.84,Moderate,Older Generation
2910,4.9,2.3,7.5,2.7,5.4,3.46,Moderate,Older Generation
2911,5.2,4.6,8.5,4.7,3.9,2.82,Moderate,Older Generation
2912,4.4,0.9,10,0.4,3.9,2.77,High,Older Generation
2913,6.8,1.4,8.9,0.7,6.2,3.03,Moderate,Older Generation
2914,4.3,1.2,8.5,2.5,3.5,2.69,High,Older Generation
2915,4.6,2.3,7.6,2.9,3.3,2.61,Low,Older Generation
2916,7.1,0.9,8.3,2.8,2.5,2.92,High,Older Generation
2917,3.4,0.4,6,4,3.4,2.53,Moderate,Older Generation
2918,6,2,5.9,3.8,5.6,2.93,High,Older Generation
2919,6.3,2.4,6.5,3.6,4.2,2.89,Moderate,Older Generation
